ID	PRIMER	ERROR
ERR346600.14458	IgH-fw3	0.0
ERR346600.14460	IgH-fw5	0.0
ERR346600.14462	IgH-fw10	0.0
ERR346600.14461	IgH-fw6	0.0
ERR346600.14463	IgH-fw12	0.0
ERR346600.14455	IgH-fw2	0.0
ERR346600.14468	IgH-fw4	0.0
ERR346600.14467	IgH-fw6	0.0
ERR346600.14464	IgH-fw1	0.0
ERR346600.14466	IgH-fw4	0.0
ERR346600.14470	IgH-fw2	0.0
ERR346600.14471	IgH-fw8	0.0
ERR346600.14465	IgH-fw15	0.0
ERR346600.14469	IgH-fw2	0.0
ERR346600.14474	IgH-fw2	0.0
ERR346600.14479	IgH-fw5	0.0
ERR346600.14473	IgH-fw12	0.0
ERR346600.14475	IgH-fw3	0.0
ERR346600.14476	IgH-fw7	0.0
ERR346600.14472	IgH-fw5	0.0
ERR346600.14480	IgH-fw2	0.0
ERR346600.14481	IgH-fw4	0.0
ERR346600.14482	IgH-fw9	0.0
ERR346600.14484	IgH-fw9	0.0
ERR346600.14485	IgH-fw9	0.0
ERR346600.14487	IgH-fw5	0.0
ERR346600.14478	IgH-fw17	0.0
ERR346600.14477	IgH-fw2	0.0
ERR346600.14486	IgH-fw3	0.0
ERR346600.14489	IgH-fw2	0.0
ERR346600.14493	IgH-fw17	0.0
ERR346600.14483	IgH-fw12	0.0
ERR346600.14488	IgH-fw9	0.0
ERR346600.14492	IgH-fw10	0.0
ERR346600.14491	IgH-fw12	0.0
ERR346600.14495	IgH-fw3	0.0
ERR346600.14490	IgH-fw3	0.0
ERR346600.14497	IgH-fw2	0.0
ERR346600.14494	IgH-fw2	0.050000000000000044
ERR346600.14498	IgH-fw3	0.0
ERR346600.14499	IgH-fw2	0.0
ERR346600.14496	IgH-fw11	0.0
ERR346600.14503	IgH-fw11	0.0
ERR346600.14504	IgH-fw11	0.0
ERR346600.14505	IgH-fw7	0.0
ERR346600.14500	IgH-fw11	0.0
ERR346600.14506	IgH-fw1	0.0
ERR346600.14507	IgH-fw6	0.0
ERR346600.14508	IgH-fw6	0.0
ERR346600.14509	IgH-fw3	0.0
ERR346600.14501	IgH-fw9	0.0
ERR346600.14511	IgH-fw10	0.0
ERR346600.14512	IgH-fw2	0.0
ERR346600.14510	IgH-fw13	0.0
ERR346600.14513	IgH-fw10	0.0
ERR346600.14515	IgH-fw10	0.0
ERR346600.14514	IgH-fw12	0.0
ERR346600.14517	IgH-fw10	0.0
ERR346600.14516	IgH-fw4	0.0
ERR346600.14519	IgH-fw1	0.0
ERR346600.14520	IgH-fw2	0.0
ERR346600.14518	IgH-fw5	0.0
ERR346600.14522	IgH-fw2	0.0
ERR346600.14502	IgH-fw6	0.0
ERR346600.14521	IgH-fw3	0.0
ERR346600.14524	IgH-fw12	0.0
ERR346600.14525	IgH-fw9	0.0
ERR346600.14523	IgH-fw2	0.0
ERR346600.14527	IgH-fw3	0.0
ERR346600.14529	IgH-fw6	0.0
ERR346600.14526	IgH-fw6	0.0
ERR346600.14532	IgH-fw10	0.0
ERR346600.14531	IgH-fw1	0.0
ERR346600.14530	IgH-fw3	0.0
ERR346600.14533	IgH-fw10	0.0
ERR346600.14534	IgH-fw9	0.0
ERR346600.14528	IgH-fw2	0.0
ERR346600.14535	IgH-fw9	0.0
ERR346600.14539	IgH-fw12	0.0
ERR346600.14538	IgH-fw4	0.0
ERR346600.14537	IgH-fw12	0.0
ERR346600.14540	IgH-fw1	0.0
ERR346600.14536	IgH-fw8	0.0
ERR346600.14541	IgH-fw6	0.0
ERR346600.14547	IgH-fw1	0.0
ERR346600.14542	IgH-fw17	0.0
ERR346600.14545	IgH-fw4	0.0
ERR346600.14546	IgH-fw5	0.0
ERR346600.14543	IgH-fw2	0.0
ERR346600.14548	IgH-fw13	0.0
ERR346600.14549	IgH-fw2	0.0
ERR346600.14544	IgH-fw5	0.0
ERR346600.14550	IgH-fw17	0.0
ERR346600.14551	IgH-fw4	0.25
ERR346600.14552	IgH-fw17	0.0
ERR346600.14557	IgH-fw2	0.0
ERR346600.14556	IgH-fw10	0.0
ERR346600.14553	IgH-fw3	0.0
ERR346600.14559	IgH-fw2	0.0
ERR346600.14561	IgH-fw4	0.0
ERR346600.14554	IgH-fw15	0.0
ERR346600.14558	IgH-fw6	0.050000000000000044
ERR346600.14563	IgH-fw6	0.0
ERR346600.14562	IgH-fw10	0.0
ERR346600.14566	IgH-fw1	0.0
ERR346600.14560	IgH-fw10	0.0
ERR346600.14569	IgH-fw4	0.0
ERR346600.14555	IgH-fw17	0.0
ERR346600.14565	IgH-fw5	0.0
ERR346600.14567	IgH-fw2	0.0
ERR346600.14564	IgH-fw9	0.0
ERR346600.14568	IgH-fw5	0.0
ERR346600.14576	IgH-fw1	0.0
ERR346600.14578	IgH-fw2	0.0
ERR346600.14572	IgH-fw10	0.0
ERR346600.14571	IgH-fw6	0.0
ERR346600.14575	IgH-fw6	0.0
ERR346600.14577	IgH-fw3	0.0
ERR346600.14570	IgH-fw6	0.0
ERR346600.14581	IgH-fw11	0.0
ERR346600.14574	IgH-fw1	0.0
ERR346600.14579	IgH-fw5	0.0
ERR346600.14573	IgH-fw12	0.0
ERR346600.14583	IgH-fw17	0.0
ERR346600.14584	IgH-fw5	0.0
ERR346600.14580	IgH-fw9	0.0
ERR346600.14587	IgH-fw5	0.0
ERR346600.14585	IgH-fw9	0.0
ERR346600.14586	IgH-fw1	0.0
ERR346600.14588	IgH-fw9	0.0
ERR346600.14591	None	1.0
ERR346600.14593	IgH-fw10	0.0
ERR346600.14596	IgH-fw5	0.0
ERR346600.14589	IgH-fw10	0.0
ERR346600.14595	IgH-fw9	0.0
ERR346600.14590	IgH-fw6	0.0
ERR346600.14597	IgH-fw6	0.0
ERR346600.14601	IgH-fw3	0.0
ERR346600.14600	IgH-fw1	0.0
ERR346600.14599	IgH-fw5	0.0
ERR346600.14592	IgH-fw10	0.0
ERR346600.14603	IgH-fw3	0.0
ERR346600.14594	IgH-fw5	0.0
ERR346600.14604	IgH-fw11	0.0
ERR346600.14598	IgH-fw17	0.0
ERR346600.14609	IgH-fw4	0.0
ERR346600.14602	IgH-fw5	0.0
ERR346600.14607	IgH-fw9	0.0
ERR346600.14606	IgH-fw5	0.0
ERR346600.14610	IgH-fw8	0.0
ERR346600.14612	IgH-fw11	0.0
ERR346600.14605	IgH-fw3	0.0
ERR346600.14613	IgH-fw3	0.0
ERR346600.14608	IgH-fw6	0.0
ERR346600.14611	IgH-fw8	0.0
ERR346600.14617	IgH-fw17	0.0
ERR346600.14616	IgH-fw1	0.0
ERR346600.14614	IgH-fw5	0.0
ERR346600.14615	IgH-fw2	0.0
ERR346600.14618	IgH-fw7	0.0
ERR346600.14620	IgH-fw1	0.0
ERR346600.14619	IgH-fw3	0.0
ERR346600.14622	IgH-fw3	0.0
ERR346600.14625	IgH-fw10	0.0
ERR346600.14627	IgH-fw6	0.0
ERR346600.14626	IgH-fw10	0.050000000000000044
ERR346600.14621	IgH-fw17	0.0
ERR346600.14624	IgH-fw11	0.0
ERR346600.14623	IgH-fw5	0.0
ERR346600.14628	IgH-fw1	0.0
ERR346600.14630	IgH-fw12	0.0
ERR346600.14629	IgH-fw11	0.0
ERR346600.14631	IgH-fw17	0.0
ERR346600.14633	IgH-fw3	0.0
ERR346600.14632	IgH-fw12	0.0
ERR346600.14636	IgH-fw3	0.0
ERR346600.14635	IgH-fw7	0.0
ERR346600.14634	IgH-fw4	0.0
ERR346600.14638	IgH-fw6	0.0
ERR346600.14639	IgH-fw1	0.0
ERR346600.14637	IgH-fw6	0.0
ERR346600.14642	IgH-fw8	0.0
ERR346600.14640	IgH-fw2	0.0
ERR346600.14641	IgH-fw12	0.0
ERR346600.14644	IgH-fw1	0.0
ERR346600.14646	IgH-fw11	0.0
ERR346600.14647	IgH-fw5	0.0
ERR346600.14652	IgH-fw5	0.0
ERR346600.14645	IgH-fw3	0.0
ERR346600.14650	IgH-fw5	0.0
ERR346600.14649	IgH-fw9	0.0
ERR346600.14643	IgH-fw9	0.0
ERR346600.14651	IgH-fw9	0.0
ERR346600.14656	IgH-fw10	0.0
ERR346600.14653	IgH-fw5	0.0
ERR346600.14654	IgH-fw10	0.0
ERR346600.14655	IgH-fw9	0.0
ERR346600.14648	IgH-fw1	0.0
ERR346600.14657	IgH-fw6	0.0
ERR346600.14658	IgH-fw16	0.0
ERR346600.14660	IgH-fw12	0.0
ERR346600.14661	IgH-fw2	0.0
ERR346600.14659	IgH-fw17	0.0
ERR346600.14663	IgH-fw10	0.0
ERR346600.14664	IgH-fw1	0.0
ERR346600.14662	IgH-fw4	0.0
ERR346600.14665	IgH-fw10	0.0
ERR346600.14667	IgH-fw17	0.0
ERR346600.14668	IgH-fw9	0.0
ERR346600.14666	IgH-fw6	0.0
ERR346600.14673	IgH-fw3	0.0
ERR346600.14670	IgH-fw7	0.0
ERR346600.14676	IgH-fw9	0.0
ERR346600.14672	IgH-fw9	0.0
ERR346600.14671	IgH-fw9	0.0
ERR346600.14674	IgH-fw13	0.0
ERR346600.14669	IgH-fw8	0.0
ERR346600.14675	IgH-fw5	0.0
ERR346600.14678	IgH-fw5	0.0
ERR346600.14677	IgH-fw5	0.0
ERR346600.14681	IgH-fw8	0.050000000000000044
ERR346600.14683	IgH-fw9	0.0
ERR346600.14682	IgH-fw6	0.0
ERR346600.14685	IgH-fw11	0.0
ERR346600.14687	IgH-fw5	0.0
ERR346600.14684	IgH-fw6	0.0
ERR346600.14686	IgH-fw13	0.0
ERR346600.14688	IgH-fw4	0.0
ERR346600.14692	IgH-fw3	0.0
ERR346600.14690	IgH-fw10	0.0
ERR346600.14689	IgH-fw5	0.0
ERR346600.14691	IgH-fw6	0.0
ERR346600.14680	IgH-fw1	0.0
ERR346600.14694	IgH-fw5	0.0
ERR346600.14695	IgH-fw3	0.0
ERR346600.14693	IgH-fw9	0.0
ERR346600.14697	IgH-fw3	0.0
ERR346600.14699	IgH-fw10	0.0
ERR346600.14698	IgH-fw1	0.0
ERR346600.14696	IgH-fw9	0.0
ERR346600.14701	IgH-fw4	0.0
ERR346600.14704	IgH-fw6	0.0
ERR346600.14700	IgH-fw3	0.0
ERR346600.14702	IgH-fw9	0.0
ERR346600.14706	IgH-fw1	0.0
ERR346600.14708	IgH-fw9	0.0
ERR346600.14705	IgH-fw3	0.0
ERR346600.14712	IgH-fw6	0.0
ERR346600.14709	IgH-fw12	0.0
ERR346600.14707	IgH-fw9	0.0
ERR346600.14718	IgH-fw2	0.0
ERR346600.14715	IgH-fw4	0.0
ERR346600.14711	IgH-fw9	0.0
ERR346600.14710	IgH-fw10	0.0
ERR346600.14717	IgH-fw10	0.0
ERR346600.14714	IgH-fw2	0.0
ERR346600.14703	IgH-fw10	0.0
ERR346600.14713	IgH-fw6	0.0
ERR346600.14721	IgH-fw6	0.0
ERR346600.14716	IgH-fw5	0.0
ERR346600.14719	IgH-fw2	0.0
ERR346600.14724	IgH-fw3	0.0
ERR346600.14728	IgH-fw11	0.0
ERR346600.14725	IgH-fw3	0.0
ERR346600.14729	IgH-fw6	0.0
ERR346600.14722	IgH-fw5	0.0
ERR346600.14720	IgH-fw3	0.0
ERR346600.14727	IgH-fw5	0.0
ERR346600.14726	IgH-fw9	0.0
ERR346600.14723	IgH-fw17	0.0
ERR346600.14732	IgH-fw9	0.0
ERR346600.14733	IgH-fw17	0.0
ERR346600.14734	IgH-fw12	0.0
ERR346600.14735	IgH-fw9	0.0
ERR346600.14740	IgH-fw6	0.0
ERR346600.14742	IgH-fw3	0.0
ERR346600.14731	IgH-fw17	0.0
ERR346600.14737	IgH-fw4	0.0
ERR346600.14736	IgH-fw5	0.0
ERR346600.14743	IgH-fw9	0.0
ERR346600.14741	IgH-fw5	0.0
ERR346600.14739	IgH-fw9	0.0
ERR346600.14745	IgH-fw17	0.0
ERR346600.14746	IgH-fw2	0.0
ERR346600.14747	IgH-fw10	0.0
ERR346600.14730	IgH-fw2	0.0
ERR346600.14744	IgH-fw9	0.4
ERR346600.14738	IgH-fw1	0.0
ERR346600.14748	IgH-fw1	0.0
ERR346600.14749	IgH-fw6	0.0
ERR346600.14750	IgH-fw6	0.0
ERR346600.14752	IgH-fw11	0.0
ERR346600.14751	IgH-fw17	0.0
ERR346600.14759	IgH-fw2	0.0
ERR346600.14754	IgH-fw8	0.0
ERR346600.14757	IgH-fw5	0.0
ERR346600.14762	IgH-fw4	0.0
ERR346600.14761	IgH-fw9	0.0
ERR346600.14755	IgH-fw9	0.0
ERR346600.14756	IgH-fw2	0.0
ERR346600.14766	IgH-fw11	0.0
ERR346600.14763	IgH-fw12	0.0
ERR346600.14760	IgH-fw9	0.0
ERR346600.14764	IgH-fw3	0.09999999999999998
ERR346600.14753	IgH-fw5	0.0
ERR346600.14765	IgH-fw2	0.0
ERR346600.14768	IgH-fw10	0.09999999999999998
ERR346600.14772	IgH-fw5	0.0
ERR346600.14770	IgH-fw12	0.0
ERR346600.14758	IgH-fw6	0.0
ERR346600.14771	IgH-fw11	0.0
ERR346600.14774	IgH-fw2	0.0
ERR346600.14769	IgH-fw3	0.0
ERR346600.14773	IgH-fw1	0.0
ERR346600.14776	IgH-fw11	0.0
ERR346600.14778	IgH-fw5	0.0
ERR346600.14782	IgH-fw10	0.0
ERR346600.14785	IgH-fw2	0.0
ERR346600.14775	IgH-fw10	0.0
ERR346600.14786	IgH-fw12	0.0
ERR346600.14790	IgH-fw17	0.0
ERR346600.14794	IgH-fw10	0.0
ERR346600.14784	IgH-fw3	0.0
ERR346600.14777	IgH-fw1	0.0
ERR346600.14788	IgH-fw12	0.0
ERR346600.14783	IgH-fw6	0.0
ERR346600.14787	IgH-fw9	0.0
ERR346600.14795	IgH-fw15	0.0
ERR346600.14793	IgH-fw6	0.0
ERR346600.14781	IgH-fw1	0.0
ERR346600.14789	IgH-fw6	0.0
ERR346600.14798	IgH-fw6	0.0
ERR346600.14780	IgH-fw6	0.0
ERR346600.14804	IgH-fw10	0.0
ERR346600.14791	IgH-fw9	0.0
ERR346600.14796	IgH-fw5	0.0
ERR346600.14803	IgH-fw6	0.0
ERR346600.14801	IgH-fw6	0.0
ERR346600.14800	IgH-fw1	0.0
ERR346600.14797	IgH-fw3	0.0
ERR346600.14808	IgH-fw6	0.0
ERR346600.14807	IgH-fw2	0.0
ERR346600.14792	IgH-fw5	0.0
ERR346600.14809	IgH-fw9	0.0
ERR346600.14812	IgH-fw11	0.0
ERR346600.14811	IgH-fw5	0.0
ERR346600.14814	IgH-fw2	0.0
ERR346600.14806	IgH-fw12	0.0
ERR346600.14815	IgH-fw9	0.0
ERR346600.14805	IgH-fw7	0.0
ERR346600.14813	IgH-fw4	0.0
ERR346600.14817	IgH-fw2	0.0
ERR346600.14810	IgH-fw4	0.0
ERR346600.14820	IgH-fw10	0.0
ERR346600.14802	IgH-fw9	0.0
ERR346600.14818	IgH-fw17	0.0
ERR346600.14819	IgH-fw5	0.0
ERR346600.14825	IgH-fw9	0.0
ERR346600.14824	IgH-fw9	0.0
ERR346600.14827	IgH-fw9	0.0
ERR346600.14821	IgH-fw17	0.0
ERR346600.14822	IgH-fw10	0.0
ERR346600.14823	IgH-fw5	0.0
ERR346600.14828	IgH-fw5	0.0
ERR346600.14816	IgH-fw5	0.0
ERR346600.14830	IgH-fw1	0.0
ERR346600.14831	IgH-fw11	0.050000000000000044
ERR346600.14835	IgH-fw2	0.0
ERR346600.14834	IgH-fw17	0.0
ERR346600.14840	IgH-fw10	0.0
ERR346600.14826	IgH-fw5	0.0
ERR346600.14836	IgH-fw1	0.0
ERR346600.14839	IgH-fw5	0.09999999999999998
ERR346600.14832	IgH-fw6	0.0
ERR346600.14837	IgH-fw9	0.0
ERR346600.14844	IgH-fw9	0.0
ERR346600.14843	IgH-fw3	0.0
ERR346600.14833	IgH-fw3	0.0
ERR346600.14838	IgH-fw10	0.0
ERR346600.14842	IgH-fw5	0.0
ERR346600.14845	IgH-fw2	0.0
ERR346600.14846	IgH-fw5	0.0
ERR346600.14850	IgH-fw5	0.0
ERR346600.14841	IgH-fw5	0.0
ERR346600.14847	IgH-fw5	0.050000000000000044
ERR346600.14851	IgH-fw11	0.0
ERR346600.14849	IgH-fw10	0.0
ERR346600.14852	IgH-fw5	0.0
ERR346600.14853	IgH-fw2	0.0
ERR346600.14856	IgH-fw4	0.0
ERR346600.14848	IgH-fw9	0.0
ERR346600.14854	IgH-fw9	0.0
ERR346600.14859	IgH-fw12	0.0
ERR346600.14861	IgH-fw3	0.0
ERR346600.14857	IgH-fw6	0.0
ERR346600.14860	IgH-fw17	0.050000000000000044
ERR346600.14855	IgH-fw5	0.0
ERR346600.14864	IgH-fw3	0.0
ERR346600.14863	IgH-fw1	0.0
ERR346600.14862	IgH-fw4	0.0
ERR346600.14867	IgH-fw2	0.0
ERR346600.14866	IgH-fw1	0.0
ERR346600.14858	IgH-fw5	0.0
ERR346600.14868	IgH-fw9	0.0
ERR346600.14872	IgH-fw9	0.0
ERR346600.14870	IgH-fw6	0.0
ERR346600.14875	IgH-fw4	0.0
ERR346600.14877	IgH-fw9	0.0
ERR346600.14874	IgH-fw2	0.0
ERR346600.14869	IgH-fw8	0.0
ERR346600.14871	IgH-fw17	0.0
ERR346600.14876	IgH-fw3	0.0
ERR346600.14879	IgH-fw4	0.0
ERR346600.14880	IgH-fw5	0.0
ERR346600.14881	IgH-fw3	0.4
ERR346600.14878	IgH-fw5	0.0
ERR346600.14883	IgH-fw11	0.0
ERR346600.14891	IgH-fw7	0.7
ERR346600.14886	IgH-fw2	0.050000000000000044
ERR346600.14873	IgH-fw11	0.15000000000000002
ERR346600.14885	IgH-fw17	0.0
ERR346600.14888	IgH-fw4	0.0
ERR346600.14890	IgH-fw2	0.0
ERR346600.14882	IgH-fw3	0.0
ERR346600.14889	IgH-fw3	0.0
ERR346600.14884	IgH-fw6	0.0
ERR346600.14893	IgH-fw5	0.0
ERR346600.14892	IgH-fw10	0.0
ERR346600.14894	IgH-fw5	0.0
ERR346600.14887	IgH-fw4	0.0
ERR346600.14895	IgH-fw9	0.0
ERR346600.14897	IgH-fw6	0.0
ERR346600.14896	IgH-fw4	0.0
ERR346600.14898	IgH-fw6	0.0
ERR346600.14899	IgH-fw17	0.0
ERR346600.14901	IgH-fw11	0.0
ERR346600.14902	IgH-fw1	0.0
ERR346600.14903	IgH-fw6	0.0
ERR346600.14905	IgH-fw5	0.0
ERR346600.14906	IgH-fw5	0.0
ERR346600.14907	IgH-fw9	0.0
ERR346600.14908	IgH-fw3	0.0
ERR346600.14910	IgH-fw2	0.0
ERR346600.14909	IgH-fw5	0.0
ERR346600.14911	IgH-fw7	0.0
ERR346600.14900	IgH-fw5	0.0
ERR346600.14913	IgH-fw5	0.0
ERR346600.14915	IgH-fw6	0.0
ERR346600.14912	IgH-fw9	0.0
ERR346600.14917	IgH-fw12	0.0
ERR346600.14914	IgH-fw10	0.050000000000000044
ERR346600.14919	IgH-fw9	0.0
ERR346600.14916	IgH-fw4	0.0
ERR346600.14921	IgH-fw2	0.0
ERR346600.14918	IgH-fw3	0.0
ERR346600.14923	IgH-fw3	0.0
ERR346600.14924	IgH-fw5	0.0
ERR346600.14927	IgH-fw5	0.0
ERR346600.14926	IgH-fw2	0.0
ERR346600.14922	IgH-fw2	0.0
ERR346600.14930	IgH-fw5	0.0
ERR346600.14932	IgH-fw2	0.0
ERR346600.14928	IgH-fw3	0.0
ERR346600.14934	IgH-fw10	0.0
ERR346600.14925	IgH-fw12	0.0
ERR346600.14920	IgH-fw6	0.0
ERR346600.14931	IgH-fw12	0.0
ERR346600.14929	IgH-fw12	0.0
ERR346600.14933	IgH-fw3	0.0
ERR346600.14935	IgH-fw6	0.0
ERR346600.14937	IgH-fw6	0.0
ERR346600.14936	IgH-fw3	0.0
ERR346600.14941	IgH-fw2	0.0
ERR346600.14938	IgH-fw2	0.0
ERR346600.14939	IgH-fw9	0.0
ERR346600.14942	IgH-fw9	0.050000000000000044
ERR346600.14946	IgH-fw5	0.0
ERR346600.14943	IgH-fw4	0.0
ERR346600.14944	IgH-fw6	0.0
ERR346600.14947	IgH-fw5	0.0
ERR346600.14945	IgH-fw11	0.0
ERR346600.14949	IgH-fw11	0.0
ERR346600.14948	IgH-fw9	0.050000000000000044
ERR346600.14952	IgH-fw2	0.0
ERR346600.14951	IgH-fw10	0.0
ERR346600.14950	IgH-fw2	0.0
ERR346600.14958	IgH-fw5	0.0
ERR346600.14953	IgH-fw4	0.0
ERR346600.14955	IgH-fw1	0.0
ERR346600.14957	IgH-fw5	0.0
ERR346600.14956	IgH-fw17	0.0
ERR346600.14959	IgH-fw4	0.0
ERR346600.14961	IgH-fw13	0.0
ERR346600.14963	IgH-fw6	0.0
ERR346600.14954	IgH-fw12	0.0
ERR346600.14960	IgH-fw7	0.0
ERR346600.14965	IgH-fw12	0.0
ERR346600.14962	IgH-fw5	0.0
ERR346600.14966	IgH-fw5	0.0
ERR346600.14967	IgH-fw4	0.0
ERR346600.14969	IgH-fw4	0.7
ERR346600.14964	IgH-fw9	0.0
ERR346600.14972	IgH-fw10	0.0
ERR346600.14975	IgH-fw9	0.0
ERR346600.14974	IgH-fw10	0.0
ERR346600.14970	IgH-fw2	0.0
ERR346600.14973	IgH-fw6	0.0
ERR346600.14971	IgH-fw6	0.0
ERR346600.14968	IgH-fw5	0.0
ERR346600.14982	IgH-fw10	0.0
ERR346600.14976	IgH-fw6	0.0
ERR346600.14977	IgH-fw4	0.0
ERR346600.14978	IgH-fw3	0.0
ERR346600.14981	IgH-fw4	0.0
ERR346600.14979	IgH-fw2	0.0
ERR346600.14984	IgH-fw4	0.0
ERR346600.14980	IgH-fw4	0.0
ERR346600.14985	IgH-fw8	0.0
ERR346600.14993	IgH-fw3	0.0
ERR346600.14983	IgH-fw17	0.0
ERR346600.14988	IgH-fw2	0.0
ERR346600.14987	IgH-fw2	0.0
ERR346600.14991	IgH-fw4	0.0
ERR346600.14989	IgH-fw5	0.0
ERR346600.14996	IgH-fw10	0.0
ERR346600.14997	IgH-fw15	0.0
ERR346600.14994	IgH-fw17	0.0
ERR346600.15000	IgH-fw19	0.75
ERR346600.14995	IgH-fw16	0.7272727272727273
ERR346600.15002	IgH-fw6	0.0
ERR346600.14992	IgH-fw10	0.0
ERR346600.15001	IgH-fw6	0.0
ERR346600.15003	IgH-fw3	0.0
ERR346600.14998	IgH-fw4	0.0
ERR346600.15009	IgH-fw2	0.0
ERR346600.15006	IgH-fw5	0.0
ERR346600.15008	IgH-fw12	0.0
ERR346600.14999	IgH-fw2	0.0
ERR346600.15007	IgH-fw17	0.0
ERR346600.15004	IgH-fw11	0.0
ERR346600.15005	IgH-fw3	0.0
ERR346600.15010	IgH-fw5	0.0
ERR346600.14990	IgH-fw1	0.0
ERR346600.15011	IgH-fw7	0.0
ERR346600.15012	IgH-fw2	0.0
ERR346600.15015	IgH-fw1	0.0
ERR346600.15013	IgH-fw3	0.0
ERR346600.15019	IgH-fw5	0.0
ERR346600.15016	IgH-fw10	0.0
ERR346600.15014	IgH-fw2	0.0
ERR346600.15022	IgH-fw4	0.0
ERR346600.15021	IgH-fw8	0.0
ERR346600.15020	IgH-fw15	0.050000000000000044
ERR346600.15018	IgH-fw2	0.0
ERR346600.15017	IgH-fw7	0.0
ERR346600.15025	IgH-fw1	0.0
ERR346600.15023	IgH-fw1	0.0
ERR346600.15030	IgH-fw2	0.0
ERR346600.15026	IgH-fw6	0.0
ERR346600.15034	IgH-fw6	0.0
ERR346600.15028	IgH-fw9	0.0
ERR346600.15029	IgH-fw9	0.0
ERR346600.15036	IgH-fw10	0.0
ERR346600.15024	IgH-fw8	0.0
ERR346600.15033	IgH-fw3	0.0
ERR346600.15027	IgH-fw11	0.0
ERR346600.15040	IgH-fw10	0.0
ERR346600.15032	IgH-fw9	0.0
ERR346600.15041	IgH-fw3	0.0
ERR346600.15038	IgH-fw4	0.0
ERR346600.15035	IgH-fw9	0.0
ERR346600.15045	IgH-fw17	0.0
ERR346600.15044	IgH-fw4	0.0
ERR346600.15039	IgH-fw7	0.0
ERR346600.15046	IgH-fw1	0.0
ERR346600.15031	IgH-fw9	0.0
ERR346600.15047	IgH-fw5	0.0
ERR346600.15050	IgH-fw4	0.0
ERR346600.15042	IgH-fw16	0.0
ERR346600.15049	IgH-fw6	0.0
ERR346600.15051	IgH-fw10	0.0
ERR346600.15043	IgH-fw12	0.0
ERR346600.15057	IgH-fw17	0.09999999999999998
ERR346600.15048	IgH-fw5	0.0
ERR346600.15055	IgH-fw2	0.0
ERR346600.15058	IgH-fw17	0.0
ERR346600.15054	IgH-fw12	0.0
ERR346600.15053	IgH-fw5	0.0
ERR346600.15056	IgH-fw17	0.0
ERR346600.15062	IgH-fw17	0.7
ERR346600.15063	IgH-fw5	0.0
ERR346600.15059	IgH-fw2	0.0
ERR346600.15064	IgH-fw9	0.0
ERR346600.15060	IgH-fw6	0.0
ERR346600.15068	IgH-fw9	0.0
ERR346600.15065	IgH-fw13	0.0
ERR346600.15061	IgH-fw15	0.0
ERR346600.15066	IgH-fw9	0.0
ERR346600.15070	IgH-fw9	0.0
ERR346600.15067	IgH-fw1	0.0
ERR346600.15075	IgH-fw6	0.0
ERR346600.15071	IgH-fw9	0.0
ERR346600.15069	IgH-fw17	0.0
ERR346600.15073	IgH-fw4	0.0
ERR346600.15052	IgH-fw1	0.0
ERR346600.15076	IgH-fw10	0.0
ERR346600.15074	IgH-fw6	0.0
ERR346600.15078	IgH-fw15	0.0
ERR346600.15072	IgH-fw17	0.0
ERR346600.15077	IgH-fw6	0.0
ERR346600.15081	IgH-fw11	0.0
ERR346600.15086	IgH-fw10	0.0
ERR346600.15080	IgH-fw11	0.0
ERR346600.15079	IgH-fw5	0.0
ERR346600.15083	IgH-fw3	0.0
ERR346600.15082	IgH-fw6	0.0
ERR346600.15085	IgH-fw2	0.0
ERR346600.15084	IgH-fw1	0.0
ERR346600.15087	IgH-fw4	0.0
ERR346600.15090	IgH-fw5	0.0
ERR346600.15088	IgH-fw5	0.0
ERR346600.15091	IgH-fw9	0.0
ERR346600.15092	IgH-fw3	0.0
ERR346600.15093	IgH-fw5	0.0
ERR346600.15096	IgH-fw5	0.0
ERR346600.15095	IgH-fw2	0.0
ERR346600.15099	IgH-fw2	0.0
ERR346600.15094	IgH-fw5	0.0
ERR346600.15097	IgH-fw6	0.0
ERR346600.15089	IgH-fw3	0.0
ERR346600.15100	IgH-fw5	0.0
ERR346600.15101	IgH-fw2	0.0
ERR346600.15098	IgH-fw12	0.0
ERR346600.15102	IgH-fw3	0.0
ERR346600.15103	IgH-fw3	0.0
ERR346600.15107	IgH-fw9	0.0
ERR346600.15106	IgH-fw12	0.0
ERR346600.15104	IgH-fw2	0.0
ERR346600.15108	IgH-fw3	0.0
ERR346600.15105	IgH-fw5	0.0
ERR346600.15113	IgH-fw16	0.0
ERR346600.15109	IgH-fw5	0.0
ERR346600.15112	IgH-fw5	0.0
ERR346600.15110	IgH-fw10	0.0
ERR346600.15111	IgH-fw5	0.0
ERR346600.15116	IgH-fw1	0.0
ERR346600.15115	IgH-fw2	0.0
ERR346600.15118	IgH-fw10	0.0
ERR346600.15117	IgH-fw12	0.0
ERR346600.15114	IgH-fw4	0.0
ERR346600.15121	IgH-fw3	0.0
ERR346600.15120	IgH-fw4	0.0
ERR346600.15122	IgH-fw2	0.0
ERR346600.15123	IgH-fw15	0.0
ERR346600.15127	IgH-fw4	0.0
ERR346600.15125	IgH-fw10	0.0
ERR346600.15134	IgH-fw10	0.0
ERR346600.15124	IgH-fw5	0.0
ERR346600.15129	IgH-fw17	0.0
ERR346600.15130	IgH-fw6	0.0
ERR346600.15126	IgH-fw4	0.0
ERR346600.15119	IgH-fw10	0.0
